faci_cd,faci_nm,ftype_nm,cp_nm,cpb_nm,faci_road_addr,addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,fmng_cp_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,faci_mng_user_telno,atnm_chk_yn,fcob_nm,faci_addr,ssm_dsn_yn,faci_homepage,stand_seat_cnt,faci_gfa,cp_ymd,stand_cpt_psn_cnt
5E151E3D8BD8078C9542C6E5D491CB36,신봉고지배수지축구장,축구장,경기도,용인시,경기도 용인시 수지구 신봉2로 182 (신봉동),경기도,N,,91676,,수지구청 자치행정과,정상운영,자체운영        ,지자체,2017-11-17,용인시,실외,37.3367639988,16812.0,경기도,신봉동,용인시 수지구,16812.0,031-324-8051,127.0637435591,2025-01-17,공공,031-324-8051,N,축구장,,X,http://www.sujigu.go.kr/userfiles/institution/sisul.asp?cate2=40,,3906.0,,
A342021ECBD472197A38BEEB16406256,서대문구립인조잔디구장,축구장,서울특별시,서대문구,서울특별시 서대문구 백련사길 39 (홍은동),서울특별시,N,서대문구립인조잔디구장,92274,,,정상운영,위탁운영        ,지자체,2017-01-17,서대문구,없음,37.5807590969,3657.0,서울특별시,홍은동,서대문구,3657.0,02-330-1411,126.931556762,2024-10-31,공공,02-330-1411,N,축구장,,X,,,,,
244521402CEAB2E7E8EE2FDC5EEA057A,영도하수처리시설 축구장,축구장,부산광역시,,부산광역시 영도구 해양로 259 (동삼동),부산광역시,N,,92583,20191129.0,생활수질개선과,정상운영,위탁운영        ,지자체,2019-11-29,,실외,35.08505207251651,49013.0,부산광역시,동삼동,영도구,49013.0,051-404-3329,129.07792397163252,2024-12-10,공공,051-888-3735,N,축구장,부산광역시 영도구 동삼동 175-2,Y,,,,,
18AFDEC50BD88281E16EF581DFA63787,수도권매립지관리공사 1 축구장,축구장,인천광역시,서구,인천광역시 서구 거월로 61 (백석동),인천광역시,Y,,92661,19000101.0,체육시설운영부,정상운영,위탁운영        ,,2019-10-08,,실외,37.57263542537723,22688.0,,백석동,서구,22688.0,032-560-9300,126.64923649192352,2023-02-08,공공,032-560-9477,N,축구장,인천광역시 서구 백석동 58 수도권매립지공사,X,,,,,
CA283F94E120EDE2A076CC1620525DED,진부체육공원 다목적구장,축구장,강원특별자치도,평창군,강원특별자치도 평창군 진부면 경강로 3554,강원특별자치도,N,진부체육공원 ,92911,20190403.0,체육진흥,정상운영,자체운영        ,지자체,2019-04-03,평창군,실외,,25332.0,강원특별자치도,,평창군,25332.0,033-330-2082,,2024-10-31,공공,033-330-2013,N,축구장,강원특별자치도 평창군 진부면 하진부리 1289-46,N,,,,,
5909FE1C642051A9B03621727E01D015,"수도권매립지관리공사 2,3 축구장",축구장,인천광역시,서구,인천광역시 서구 거월로 61 (백석동),인천광역시,Y,,92987,19000101.0,체육시설운영부,정상운영,위탁운영        ,,2019-10-08,,실외,37.57263542537723,22688.0,,백석동,서구,22688.0,032-560-9300,126.64923649192352,2023-02-08,공공,032-560-9477,N,축구장,인천광역시 서구 백석동 58 수도권매립지공사,X,,,,,
FB8DE349F284751B8F466B28CCE103EB,포동 생활체육공원 축구장,축구장,경기도,시흥시,경기도 시흥시 신현로 46 (포동),경기도,N,포동 67-207번지 축구장,93416,20200701.0,체육시설팀,정상운영,위탁운영        ,지자체,2020-07-01,시흥시,실외,37.4059072110288,14957.0,경기도,포동,시흥시,14957.0,031-310-3159,126.784614760371,2024-10-31,공공,031-310-3159,N,축구장,경기도 시흥시 포동 20-33 신현동주민센터,X,,,,,
58CE6733ACA1B0F20257428F8015C9B2,축구공원(풋살장),축구장,경상북도,경주시,,경상북도,N,,93608,20081231.0,체육진흥과,정상운영,위탁운영        ,지자체,2019-12-16,경주시,실외,35.85981924470886,780955.0,경상북도,황성동,경주시,,054-750-8555,129.2077789293598,2024-12-31,공공,054-779-6967,N,축구장,경북 경주시 황성동 1047-6,X,,,,20081231.0,
139F67F737CCEDD3AE6D5787034E7B83,횡성종합운동장,축구장,강원특별자치도,횡성군,,강원특별자치도,N,횡성종합운동장,95094,20170209.0,둔내면사무소 총무계,정상운영,자체운영        ,지자체,2017-02-09,횡성군,실외,37.4981032502,25216.0,강원특별자치도,,횡성군,25216.0,,127.987804583,2024-10-31,공공,033-340-2884,N,축구장,,,,5448.0,,,5448.0
02B092BDF894CE962857B7A769EAC2E8,신안공설운동장,축구장,전라남도,신안군,전라남도 신안군 압해읍 복룡로 118-20,전라남도,N,,95156,20170213.0,문화관광과,정상운영,자체운영        ,지자체,2017-02-13,신안군,실외,34.8724580013,58821.0,전라남도,신용리,신안군,58821.0,,126.309756657,2024-10-31,공공,061-240-8368,N,축구장,,,,,,,
9D7AEFCB155388F4F6E70FCEA964285B,팔금운동장,축구장,전라남도,신안군,전라남도 신안군 팔금면 삼층석탑길 170,전라남도,N,전라남도 신안군 팔금면 읍리 502-1 ,95157,20140101.0,문화관광과,정상운영,자체운영        ,지자체,2017-02-13,신안군,실외,34.78475089592699,58838.0,전라남도,읍리,신안군,58838.0,,126.14540968534087,2025-04-15,공공,061-240-8368,N,축구장,,,,,5877.0,20140101.0,
BEE279AD230AB745F6B656A8FAD1F2A9,남부체육문화센터,축구장,충청남도,금산군,충청남도 금산군 남일면 금산로 558-20,충청남도,N,,95213,20170117.0,문화공보관광과,정상운영,자체운영        ,지자체,2017-01-17,금산군,실내외,36.0296973875,32760.0,충청남도,음대리,금산군,32760.0,,127.5044877667,2025-01-30,공공,041-752-3474,N,축구장,,,,,,,
5377550E899D54739F385C2C3DA76C95,공설운동장,축구장,경상남도,고성군,경상남도 고성군 고성읍 성내로 50,경상남도,N,,95235,19600101.0,문화체육과,정상운영,자체운영        ,지자체,2017-02-14,고성군,실외,34.9763949376,52932.0,경상남도,교사리,고성군,52932.0,,128.3142197774,2024-10-31,공공,055-670-5846,N,축구장,,,goseoung@go.kr,,,19600101.0,
38EA109C5A48786C11AB845CF0FDA3F0,양서레포츠공원축구장,축구장,경기도,양평군,경기도 양평군 양서면 양수로 105,경기도,N,,95251,20170125.0,,정상운영,자체운영        ,지자체,2017-01-25,양평군,실내외,37.539891524,12584.0,경기도,용담리,양평군,12584.0,,127.3236307334,2025-05-13,공공,031-770-2147,N,축구장,,,,,29107.0,,
8240A7814643386E280580D23BEEE631,옥천레포츠공원축구장,축구장,경기도,양평군,경기도 양평군 옥천면 옥천체육공원길 40,경기도,N,,95252,20170125.0,,정상운영,자체운영        ,지자체,2017-01-25,양평군,실내외,37.5200230117,12508.0,경기도,옥천리,양평군,12508.0,,127.4557178346,2025-05-13,공공,031-770-2147,N,축구장,,,,,32029.0,,
1F2B8826F561F4F4F1F44AE8EC0F649A,강상체육공원,축구장,경기도,양평군,경기도 양평군 강상면 양평대교길 79,경기도,N,,95254,20170125.0,,정상운영,자체운영        ,지자체,2017-01-25,양평군,실외,37.4832355057,12572.0,경기도,교평리,양평군,12572.0,,127.4859490438,2025-05-13,공공,,N,축구장,,,,,,,
688B8D2A12CC3198C5D4131414B1564C,함양생활체육공원 축구장(4구장),축구장,경상남도,함양군,경상남도 함양군 함양읍 삼휴길 60-4,경상남도,N,,95377,20081230.0,문화관광과,정상운영,자체운영        ,지자체,2017-01-07,함양군,실외,35.5173886587253,50043.0,경상남도,백연리,함양군,50043.0,055-960-4630,127.715010658195,2024-11-29,공공,055-960-4462,N,축구장,경상남도 함양군 함양읍 백연리 657,N,https://www.hygn.go.kr/sports.web,,7844.0,20081230.0,300.0
3C905126E378E7176523408DE67BBFDD,마천생활체육공원 축구장,축구장,경상남도,함양군,경상남도 함양군 마천면 천왕봉로 1171,경상남도,N,,95378,20121122.0,문화관광과,정상운영,자체운영        ,지자체,2017-01-07,함양군,실외,35.3972745319,50055.0,경상남도,가흥리,함양군,50055.0,055-960-463,127.6648787488,2024-11-29,공공,055-960-4462,N,축구장,,N,https://www.hygn.go.kr/04495/04496/04496.web,,6123.0,20121122.0,
A44A15F74B08308D5CE330C6DB6A4ECB,신안공설운동장,축구장,전라남도,신안군,전라남도 신안군 압해읍 복룡로 118-20,전라남도,N,,95482,20160101.0,문화관광과,정상운영,자체운영        ,지자체,2017-02-15,신안군,실외,34.8724580013,58821.0,전라남도,신용리,신안군,58821.0,,126.309756657,2025-04-10,공공,061-240-8368,N,축구장,,,,880.0,2942.0,20160101.0,5000.0
573718503E4746B8DACC00ADF4828B4C,완주산업단지 중앙공원 축구장,축구장,전북특별자치도,완주군,,전북특별자치도,N,,95591,19999999.0,완주산업단지사무소,정상운영,자체운영        ,지자체,2017-01-31,완주군,실외,35.9430812538942,55322.0,전북특별자치도,용암리,완주군,55322.0,063-290-3396,127.126840914192,2024-11-20,공공,063-290-3396,N,축구장,전북특별자치도 완주군 봉동읍 용암리 823,X,,,10029.0,,
39F737D5CCA7700D7F796423B5CCAB48,완주산업단지중앙공원축구장,축구장,전북특별자치도,완주군,전라북도 완주군 봉동읍 과학로 850-15,전북특별자치도,N,전북 완주군 봉동읍 용암리 823,95640,20170113.0,완주산업단지사무소,정상운영,자체운영        ,지자체,2017-01-13,완주군,실외,35.9451358742,55322.0,전북특별자치도,,완주군,55322.0,,127.1264423187,2024-10-31,공공,063-290-3739,N,축구장,,,,,,,
FF67C4174A85C1955B8B42603BD8673F,방림체육공원(축구장),축구장,강원특별자치도,평창군,,강원특별자치도,N,,95724,20131221.0,체육진흥,정상운영,자체운영        ,지자체,2017-02-14,평창군,실내외,37.4263308203292,,강원특별자치도,방림리,평창군,,033-330-2082,128.414897938858,2024-10-31,공공,033-330-2013,N,축구장,강원특별자치도 평창군 방림면 방림리 1863-12,X,,,7210.0,20131221.0,
2230137D20D822C644C2298833EF9743,고전생활체육공원,축구장,경상남도,하동군,경상남도 하동군 고전면 백석길 18-3,경상남도,N,,95785,20160129.0,체육시설사업소,정상운영,자체운영        ,지자체,2017-02-10,하동군,실외,35.0226013465,52340.0,경상남도,범아리,하동군,52340.0,055-880-6176,127.8162024313,2024-12-10,공공,055-880-6443,N,축구장,,X,,,22091.0,20160129.0,
61C0D6396520EC2E5D5BA9FFEA237C4E,금성생활체육공원,축구장,경상남도,하동군,경상남도 하동군 금성면 신도길 165-22,경상남도,N,,95786,20060101.0,체육시설사업소,정상운영,자체운영        ,지자체,2017-02-10,하동군,실외,34.9619365061,52353.0,경상남도,궁항리,하동군,52353.0,055-880-2384,127.7911668699,2024-12-10,공공,055-880-6443,N,축구장,,X,,,28548.0,20060101.0,
A4D460E68D119593059006BF89AC4B53,서종체육공원축구장,축구장,경기도,양평군,경기도 양평군 서종면 북한강로630번길 10,경기도,N,,95830,20170125.0,,정상운영,자체운영        ,지자체,2017-01-25,양평군,실내외,37.5920078164,12503.0,경기도,문호리,양평군,12503.0,,127.3467238471,2025-05-13,공공,031-770-2147,N,축구장,,,,,23666.0,,
56C911A46679F87F23114D1EE28F970F,과학산업단지 둔산공원 축구장,축구장,전북특별자치도,완주군,전라북도 완주군 봉동읍 둔산3로 94,전북특별자치도,N,,95897,19999999.0,완주산업단지사무소,정상운영,자체운영        ,지자체,2017-01-31,완주군,실외,35.960912703,55316.0,전북특별자치도,,완주군,55316.0,063-290-3396,127.1284052015,2025-04-28,공공,063-290-3396,N,축구장,,X,,,10049.0,,
95520392D909395B4B04EF50881D36AE,동부하수처리시설 멀티코트장,축구장,부산광역시,,부산광역시 해운대구 센텀동로 191 (재송동),부산광역시,N,,96054,20191129.0,생활수질개선과,정상운영,위탁운영        ,지자체,2019-11-29,,실외,35.18274672385982,48049.0,부산광역시,재송동,해운대구,48049.0,051-888-3734,129.12024813662475,2024-10-31,공공,051-888-3735,N,축구장,부산광역시 해운대구 재송동 1191,Y,,,,,
FA5A3D84D57F9CE9F5D1B76BCCE7D979,강화공설운동장,축구장,인천광역시,강화군,인천광역시 강화군 강화읍 고비고개로19번길 10,인천광역시,N,,97539,20130101.0,안전행정과 체육팀,정상운영,위탁운영        ,지자체,2017-05-23,강화군,실외,37.7464724541,23028.0,인천광역시,국화리,강화군,23028.0,,126.4744293089,2024-11-15,공공,032-930-3228,N,축구장,,,,,,20130101.0,
857F07D5C3B14C7D73E96CC32561B892,길상공설운동장,축구장,인천광역시,강화군,인천광역시 강화군 길상면 길상로 244,인천광역시,N,,97540,20060101.0,안전행정과 체육팀,정상운영,위탁운영        ,지자체,2017-05-23,강화군,실외,37.6350488029,23050.0,인천광역시,온수리,강화군,23050.0,,126.4977739806,2025-05-07,공공,032-930-3228,N,축구장,,,,,,20060101.0,
62D6E97468E72A96BB8294DD95A00461,양도공설운동장,축구장,인천광역시,강화군,인천광역시 강화군 양도면 강화남로 704,인천광역시,N,,97541,20140101.0,안전행정과 체육팀,정상운영,위탁운영        ,지자체,2017-05-23,강화군,실내외,37.6623712365,23057.0,인천광역시,하일리,강화군,23057.0,,126.4232019234,2024-11-15,공공,032-930-3228,N,축구장,,,,,6611.0,20140101.0,
F48D5F5C317817071F43EA2E6EBA9BF8,휴천공설운동장 축구장,축구장,경상남도,함양군,경상남도 함양군 휴천면 휴천로 460-1,경상남도,N,,97992,20021031.0,문화관광과,정상운영,자체운영        ,지자체,2017-01-07,함양군,실외,35.4784722502,50052.0,경상남도,목현리,함양군,50052.0,055-960-5431,127.7460175191,2025-03-11,공공,055-960-4462,N,축구장,,N,https://www.hygn.go.kr/04495/04496/04496.web,,7900.0,20021031.0,
17EC1F255C878E5CC76E28F2BF8941C9,함양종합운동장(축구장),축구장,경상남도,함양군,경상남도 함양군 함양읍 대실곰실로 9,경상남도,N,,97993,19911231.0,문화관광과,정상운영,자체운영        ,지자체,2017-01-07,함양군,실외,35.5206532003,50043.0,경상남도,백연리,함양군,50043.0,055-960-4630,127.7173475533,2024-11-29,공공,055-960-4462,N,축구장,,X,https://www.hygn.go.kr/04495/04496/04496.web,3000.0,5468.0,19911231.0,3000.0
D31F885C6A0BAF1F62FBB6DC9241FF58,대황강체육공원,축구장,전라남도,곡성군,전라남도 곡성군 석곡면 주석로 620-40,전라남도,N,,98187,19990101.0,체육팀,정상운영,위탁운영        ,지자체,2021-02-04,곡성군,실외,35.1249787773621,57561.0,전라남도,유정리,곡성군,57561.0,061-360-8492,127.255075595928,2024-10-31,공공,061-360-8353,N,축구장,전라남도 곡성군 석곡면 유정리 37,Y,,,,,
1EBED67F277850ED2229B97E4DBF98FB,화성호 가축분뇨공공처리시설 축구장,축구장,경기도,화성시,,경기도,N,,98373,19990101.0,체육진흥과 체육시설팀,정상운영,자체운영        ,지자체,2021-07-13,화성시,실외,37.16888433129386,,경기도,청원리,화성시,,031-5189-3963,126.7862623225527,2024-10-31,공공,031-5189-6188,N,축구장,경기 화성시 마도면 청원리 782-19,X,,,,,
71939C8DB663BB9B7E29A9E09FA47C02,삼수권역체육공원 풋살장,축구장,경상남도,양산시,경상남도 양산시 하북면 충렬로 1699,경상남도,N,,98584,19990101.0,하북면,정상운영,자체운영        ,지자체,2021-07-26,양산시,실외,35.4842798938878,50504.0,경상남도,초산리,양산시,50504.0,055-392-7253,129.083116635206,2024-10-31,공공,055-392-7253,N,축구장,경상남도 양산시 하북면 초산리 163,X,,,,,
8F73353EA8F77635AB2ADA254690F358,나주병원 다목적운동장,축구장,전라남도,나주시,전라남도 나주시 산포면 세남로 1328-31,전라남도,Y,,98604,20170630.0,,정상운영,자체운영        ,,2017-06-30,,없음,35.0095079474,58213.0,,산제리,나주시,58213.0,,126.8256002569,2024-10-31,공공,,N,축구장,,,,,,,
683CA87055F084AAD62CF7BDB4530356,하양강변축구장,축구장,경상북도,경산시,경북 경산시 하양읍 부호리 592-7,경상북도,N,,98814,20200323.0,체육진흥과(체육시설관리팀),폐업,자체운영        ,지자체,2021-11-26,경산시,실외,35.8981395769836,,경상북도,부호리,경산시,,053-810-5419,128.796351638104,2025-04-07,공공,053-810-5416,N,축구장,경북 경산시 하양읍 부호리 592-7,X,,,0.0,20200323.0,
CF2A86A781E1C9A23CADC42FD7AF3107,전곡1호공원 축구장,축구장,경기도,화성시,,경기도,N,,98815,19990101.0,체육진흥과 체육시설팀,정상운영,위탁운영        ,지자체,2021-07-07,화성시,실외,37.1877495101567,,경기도,장외리,화성시,,031-8059-3274,126.666612852017,2024-10-31,공공,031-5189-6188,N,축구장,경기 화성시 서신면 장외리 642,X,https://yeyak.hsuco.or.kr/,,,,
0C7FF97E3A55C54E97DBFAA9441ED662,양감면 실내체육관,축구장,경기도,화성시,경기도 화성시 양감면 초록로 13,경기도,N,,98885,19990101.0,체육진흥과 체육시설팀,정상운영,위탁운영        ,지자체,2021-07-14,화성시,실내외,37.0819325251539,18633.0,경기도,신왕리,화성시,18633.0,031-5189-2821,126.946026746557,2024-10-31,공공,031-5189-6188,N,축구장,경기도 화성시 양감면 신왕리 1994,X,,,,,
6A6933BA69A5CEA47ED9BDB63394EEE9,(축구장-16) 가산수변공원,축구장,경상남도,양산시,경남 양산시 동면 가산리 814,경상남도,N,,98988,19999999.0,체육지원과,정상운영,자체운영        ,지자체,2021-11-04,양산시,실외,35.2965757397293,,경상남도,가산리,양산시,,055-392-3404,129.02048745283,2024-12-05,공공,055-392-3404,N,축구장,경남 양산시 동면 가산리 814,N,,,10000.0,,
9168C04B90F9139BF72C1DBCD76A07B7,(축구장-22) 덕계체육공원 축구장,축구장,경상남도,양산시,경남 양산시 덕계동 산 39-2,경상남도,N,,99287,19999999.0,복지문화과,정상운영,자체운영        ,지자체,2021-07-29,양산시,실외,35.3767622257243,,경상남도,덕계동,양산시,,055-392-3404,129.162401248447,2024-12-16,공공,055-392-6183,N,축구장,경남 양산시 덕계동 산 39-2,X,,,16311.0,,
0EE33D7AEAB35F5ED843BFA548BA1814,옻골다목적구장,축구장,대구광역시,북구,대구 북구 구암동 14,대구광역시,N,,99361,,체육진흥과,정상운영,자체운영        ,지자체,2021-11-17,북구,실외,35.9432724020999,,대구광역시,구암동,북구,,053-665-3934,128.576952080925,2024-10-31,공공,053-665-3934,N,축구장,대구 북구 구암동 14,N,,,7800.0,,
C98374D7861B2CAD43F2115C5E6B4FE2,봉선체육공원 축구장,축구장,경기도,화성시,경기도 화성시 수노을중앙로 242(새솔동),경기도,N,,99605,19990101.0,체육진흥과,정상운영,위탁운영        ,지자체,2021-12-06,화성시,실외,37.2753450267122,18241.0,경기도,,화성시,18241.0,031-5189-6188,126.822063028021,2024-10-31,공공,031-5189-6273,N,축구장,경기도 화성시 새솔동 126,X,,,,,
B12EBF81B6849433C373E7C1F73276D9,남양 공공하수처리장 축구장,축구장,경기도,화성시,경기도 화성시 남양읍 마도공단로 119-15,경기도,N,,99682,19990101.0,체육진흥과 체육시설팀,정상운영,자체운영        ,지자체,2021-07-14,화성시,실외,37.1935224949452,18260.0,경기도,남양리,화성시,18260.0,031-5189-2741,126.796938761194,2024-10-31,공공,031-5189-6188,N,축구장,경기도 화성시 남양읍 남양리 967-20,X,,,,,
CDB0E4CD4805FB9AAC8BF528771D3D65,전곡공원1 축구장,축구장,경기도,화성시,,경기도,N,,99708,19990101.0,체육진흥과,정상운영,위탁운영        ,지자체,2021-12-06,화성시,실외,37.1877495101567,,경기도,장외리,화성시,,031-5189-6188,126.666612852017,2025-01-15,공공,031-5189-6273,N,축구장,경기 화성시 서신면 장외리 642,X,,,,,
FE62B6DB89CD4BE68AD4D2D998668FCA,다락원체육공원 축구장,축구장,서울특별시,도봉구,서울특별시 도봉구 창포원로 45 (도봉동),서울특별시,N,,100419,19990101.0,공원녹지과,정상운영,위탁운영        ,지자체,2020-02-25,도봉구,실외,37.69170616460692,1318.0,서울특별시,도봉동,도봉구,1318.0,02-2091-3753,127.04680784756272,2024-10-31,공공,02-2091-3753,N,축구장,서울특별시 도봉구 도봉동 8 다락원 체육공원,N,,,,,
878CEA11E622F7163C6A36A9C458E5C0,시화MTV 체육시설 축구장,축구장,경기도,시흥시,경기도 시흥시 엠티브이북로 253 (정왕동),경기도,N,,100651,20161201.0,체육시설운영팀,정상운영,위탁운영        ,지자체,2019-06-23,시흥시,실외,37.318414470764424,15118.0,경기도,정왕동,시흥시,15118.0,031-310-3159,126.7064640642043,2025-04-25,공공,031-310-3159,N,축구장,경기도 시흥시 정왕동 2659,N,,,7140.0,20161201.0,
5E9F08BAFDDE9D005872FF4950A0ED44,북부하수처리장축구장,축구장,대구광역시,,대구광역시 서구 달서천로 7 (비산동),대구광역시,N,대구환경공단 북부사업소내,100932,20011001.0,대구공공시설관리공단 북부사업소,정상운영,자체운영        ,지자체,2019-11-22,,없음,35.88654245601289,41700.0,대구광역시,비산동,서구,41700.0,053-605-8261,128.53688182545085,2025-01-08,공공,053-605-8268,N,축구장,대구광역시 서구 비산동 3442-3,X,,,8970.0,20011001.0,
00E4EB546FABDEA30CD69C3CCD5355C0,정천 수변체련공원(축구장),축구장,전북특별자치도,진안군,전북 진안군 정천면 봉학리 455-3,전북특별자치도,N,,100940,20100201.0,체육지원계,정상운영,자체운영        ,지자체,2019-10-30,진안군,실외,35.87075339467379,567823.0,전북특별자치도,,진안군,,,127.43719217564906,2024-10-31,공공,063-430-8708,N,축구장,전북 진안군 정천면 봉학리 455-3,N,,,,20100201.0,
FBECADB49406EDED99E21D96BF7859F8,주천 체련공원(축구장),축구장,전북특별자치도,진안군,전북 진안군 주천면 신양리 700,전북특별자치도,N,주천생태공원,100941,20081231.0,체육지원계,정상운영,자체운영        ,지자체,2019-10-30,진안군,실외,35.9687900184965,,전북특별자치도,,진안군,,063-430-8708,127.433890461968,2024-12-26,공공,063-430-8708,N,축구장,전북 진안군 주천면 신양리 700,N,www.jinan.go.kr,,,20081231.0,
F60CBCDA109BD4595043C3A7FCC373FB,성수 체련공원 축구장,축구장,전북특별자치도,진안군,,전북특별자치도,N,,100942,20191030.0,체육지원계,정상운영,자체운영        ,지자체,2019-10-30,진안군,실외,35.727087218818134,567892.0,전북특별자치도,,진안군,,063-430-8708,127.29744416845956,2024-10-31,공공,063-430-8708,N,축구장,전북 진안군 성수면 좌포리 1462,N,www.jinan.go.kr,,,,
17C65822954BF4B15166C2462E25C375,지방자치인재개발원 운동장,축구장,전북특별자치도,완주군,전라북도 완주군 이서면 반교로 150,전북특별자치도,Y,,101012,19990101.0,지방자치인재개발원,정상운영,자체운영        ,,2019-10-08,,실외,35.83177183912702,55365.0,,,완주군,55365.0,063-907-5100,127.02613253707192,2022-10-11,공공,063-907-5036,N,축구장,전라북도 완주군 이서면 반교리 703 지방자치인재개발원,Y,,250.0,,,
3876096088171507C3260C76949D1B87,이충체육공원 축구장2,축구장,경기도,평택시,경기도 평택시 장안웃길 149 (이충동),경기도,N,이충체육공원,101077,,송탄출장소 지역경제과 ,정상운영,자체운영        ,지자체,2019-12-27,평택시,없음,37.065084780406494,17731.0,경기도,이충동,평택시,17731.0,031-8024-6302,127.07235785119975,2024-12-11,공공,031-8024-6303,N,축구장,경기도 평택시 이충동 700 이충문화체육센터,N,,,8970.0,,
47CA17FF82D2F25045270E8AB846E855,외동생활체육공원 축구장,축구장,경상북도,경주시,,경상북도,N,,101081,20191231.0,외동읍,정상운영,자체운영        ,지자체,2019-12-31,경주시,실외,35.72137696162641,780827.0,경상북도,입실리,경주시,,054-779-8115,129.3364292118223,2024-10-31,공공,054-779-8115,N,축구장,경북 경주시 외동읍 입실리 295,X,,1046.0,,20191231.0,
4FC3C51E35DD5551EFFC22050E66025F,(축구장-21) 천성산체육공원,축구장,경상남도,양산시,경상남도 양산시 상북면 봉수대길 29-10,경상남도,N,,101232,19999999.0,체육지원과,정상운영,자체운영        ,지자체,2021-11-03,양산시,실외,35.420547534561,50561.0,경상남도,석계리,양산시,50561.0,055-392-3404,129.068987981577,2024-12-05,공공,055-392-3404,N,축구장,경상남도 양산시 상북면 석계리 1166,X,,,10084.0,,
DA47C65B988F8D938C50B66FDC5210F6,우정인재개발원 축구장,축구장,충청남도,천안시,충청남도 천안시 동남구 양지말1길 11-14 (유량동),충청남도,Y,,101438,19990101.0,,정상운영,자체운영        ,,2021-03-15,,실외,36.8139658651921,31068.0,,유량동,천안시 동남구,31068.0,041-560-5136,127.188561784714,2022-09-05,공공,041-560-5153,N,축구장,충청남도 천안시 동남구 유량동 60-1 우정공무원교육원,X,,,,,
BF736A4670BB06B09AE108E2C279354D,국제지식재산연수원 축구장,축구장,대전광역시,유성구,대전광역시 유성구 과학로 82 (가정동),대전광역시,Y,,101443,19000101.0,교육기획과,정상운영,자체운영        ,,2021-03-15,,없음,36.3780932211798,34132.0,,가정동,유성구,34132.0,042-601-4308,127.364026829297,2022-11-21,공공,042-601-4308,N,축구장,대전광역시 유성구 가정동 33 국제지식재산연수원,X,,,,,
3D91F33F0812964F68196EB23FD81386,장지체육공원 축구장,축구장,경기도,화성시,경기도 화성시 동탄대로4가길 20(장지동),경기도,N,축구장,101504,19990101.0,체육진흥과 체육시설팀,정상운영,자체운영        ,지자체,2021-06-30,화성시,없음,37.1597759297645,18506.0,경기도,,화성시,18506.0,031-355-1292,127.111288821201,2025-05-21,공공,031-5189-6188,N,축구장,경기도 화성시 장지동 산15,N,,,,,
3D824C476E0F3F3501CFBE73E9B3DB8C,이충체육공원 축구장 1,축구장,경기도,평택시,경기도 평택시 장안웃길 149 (이충동),경기도,N,이충체육공원,102064,,송탄출장소 지역경제과 ,정상운영,자체운영        ,지자체,2019-12-27,평택시,없음,37.065084780406494,17731.0,경기도,이충동,평택시,17731.0,031-8024-6302,127.07235785119975,2024-12-11,공공,031-8024-6303,N,축구장,경기도 평택시 이충동 700 이충문화체육센터,N,,,8100.0,,
D80A141755AC08057C0A22113ED520D9,센트럴파크 축구장,축구장,경기도,화성시,경기도 화성시 동탄공원로1길 26-23(반송동),경기도,N,,102151,19990101.0,체육진흥과 체육시설팀,정상운영,위탁운영        ,지자체,2021-07-09,화성시,실외,37.2040135169894,18436.0,경기도,반송동,화성시,18436.0,031-355-1292,127.063602683321,2025-05-21,공공,031-5189-6188,N,축구장,경기도 화성시 반송동 59,X,,,,,
E607C6FC3FF05F1290F16FFE0E3ED1E8,맨땅에그린 천연잔디구장,축구장,경기도,시흥시,경기도 시흥시 마유로 356 (정왕동),경기도,N,,102169,20200107.0,체육시설팀,폐업,자체운영        ,지자체,2020-01-07,시흥시,없음,37.34695041306695,15055.0,경기도,정왕동,시흥시,15055.0,031-310-3159,126.73809356839293,2024-10-31,공공,031-310-3159,N,축구장,경기도 시흥시 정왕동 1799-2 시흥잔디연구회,X,,,,,
91E32F169878163E6C4ACBBF2C9F77C0,조리체육공원축구장,축구장,경기도,파주시,,경기도,N,,103059,20180222.0,,정상운영,자체운영        ,,2018-02-22,,실외,37.7465860994,413824.0,,,파주시,,031-940-5234,126.8188937105,2024-10-31,공공,,N,축구장,경기 파주시 조리읍 봉일천리 79-178,N,,,,,
F97CBDA4D4CAE2CCF04651B782B8AFA1,상무평화공원 축구장,축구장,전라남도,장성군,전남 장성군 삼계면 주산리 641,전라남도,N,,103061,20171122.0,,정상운영,자체운영        ,,2018-04-25,,실외,35.2513057897,515873.0,,,장성군,,061-390-7255,126.669300709,2024-12-26,공공,,N,축구장,전남 장성군 삼계면 주산리 641,X,,,7150.0,20171122.0,
E7062D9ADCF308BD4367E89E5B2D98B9,오륜동 풋살장,축구장,부산광역시,금정구,부산 금정구 오륜동 산 140-2,부산광역시,N,,103062,,총무과,정상운영,자체운영        ,지자체,2018-04-19,금정구,실외,35.248367165684776,609330.0,부산광역시,,금정구,,051-519-4121,129.1018070090365,2024-12-30,공공,051-519-4121,N,축구장,부산 금정구 오륜동 산 140-2,X,,,876.0,,
